694060.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.54880   5.32300   4.75590  -0.84010   1.31000  -0.07000  -0.07000   1.31000   1.00000   0.00000   0.00000   1.00000 
694085.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.52440   3.23070   4.72170  -0.41290   1.49000   0.02000  -0.05000   1.48000   1.00000   0.00000   0.00000   1.00000 
694111.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.55860   6.15990   4.77050  -1.02320   1.50000  -0.05000   0.08000   1.50000   1.00000   0.00000   0.00000   1.00000 
694136.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.54390   4.90460   4.72660  -0.47390   1.41000  -0.07000   0.02000   1.40000   1.00000   0.00000   0.00000   1.00000 
694161.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.51950   2.81230   4.74610  -0.71800   1.29000  -0.02000  -0.11000   1.29000   1.00000   0.00000   0.00000   1.00000 
694187.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.56350   6.57840   4.75100  -0.77910   1.31000  -0.12000  -0.00000   1.31000   1.00000   0.00000   0.00000   1.00000 
694212.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.56350   6.57840   4.73630  -0.59600   1.60000   0.04000   0.10000   1.60000   1.00000   0.00000   0.00000   1.00000 
694238.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.54880   5.32300   4.73630  -0.59600   1.55000  -0.12000   0.12000   1.54000   1.00000   0.00000   0.00000   1.00000 
694263.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.43650  -4.30150   4.75590  -0.84010   1.18000  -0.00000   0.06000   1.18000   1.00000   0.00000   0.00000   1.00000 
694289.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.40720  -6.81230   4.77050  -1.02320   1.69000   0.03000   0.02000   1.69000   1.00000   0.00000   0.00000   1.00000 
694315.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.36820 -10.15990   4.74120  -0.65700   1.48000  -0.05000  -0.11000   1.47000   1.00000   0.00000   0.00000   1.00000 
694340.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.35840 -10.99680   4.72660  -0.47390   1.39000  -0.07000   0.07000   1.39000   1.00000   0.00000   0.00000   1.00000 
694366.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.39260  -8.06760   4.72170  -0.41290   1.51000  -0.05000  -0.14000   1.50000   1.00000   0.00000   0.00000   1.00000 
694391.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.52440   3.23070   4.73630  -0.59600   1.37000   0.03000  -0.01000   1.37000   1.00000   0.00000   0.00000   1.00000 
694417.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.56840   6.99690   4.76070  -0.90110   1.31000  -0.14000   0.07000   1.30000   1.00000   0.00000   0.00000   1.00000 
694443.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.56840   6.99690   4.71680  -0.35180   1.58000   0.02000  -0.04000   1.58000   1.00000   0.00000   0.00000   1.00000 
694467.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.54880   5.32300   4.76560  -0.96220   1.30000   0.01000   0.14000   1.29000   1.00000   0.00000   0.00000   1.00000 
694493.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.49020   0.30150   4.74120  -0.65700   1.69000  -0.10000  -0.02000   1.69000   1.00000   0.00000   0.00000   1.00000 
694518.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.43160  -4.72000   4.75100  -0.77910   1.54000   0.02000   0.03000   1.54000   1.00000   0.00000   0.00000   1.00000 
694544.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.45610  -2.62770   4.75100  -0.77910   1.30000  -0.07000  -0.07000   1.30000   1.00000   0.00000   0.00000   1.00000 
694569.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.57810   7.83380   4.74610  -0.71800   1.55000  -0.05000  -0.06000   1.55000   1.00000   0.00000   0.00000   1.00000 
694595.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.54390   4.90460   4.72660  -0.47390   1.54000  -0.04000   0.21000   1.53000   1.00000   0.00000   0.00000   1.00000 
694621.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.36330 -10.57840   4.76560  -0.96220   1.35000  -0.09000  -0.04000   1.35000   1.00000   0.00000   0.00000   1.00000 
694646.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.39260  -8.06760   4.74120  -0.65700   1.68000   0.02000  -0.02000   1.68000   1.00000   0.00000   0.00000   1.00000 
694672.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.48050  -0.53540   4.75590  -0.84010   1.49000   0.06000   0.23000   1.47000   1.00000   0.00000   0.00000   1.00000 
694697.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.56840   6.99690   4.73630  -0.59600   1.27000  -0.05000   0.00000   1.27000   1.00000   0.00000   0.00000   1.00000 
694723.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.54390   4.90460   4.76560  -0.96220   1.67000   0.02000   0.07000   1.67000   1.00000   0.00000   0.00000   1.00000 
694748.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.35350 -11.41530   4.75100  -0.77910   1.59000   0.03000   0.16000   1.58000   1.00000   0.00000   0.00000   1.00000 
694773.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.38280  -8.90450   4.74120  -0.65700   1.47000  -0.10000  -0.12000   1.46000   1.00000   0.00000   0.00000   1.00000 
694799.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.57320   7.41530   4.77050  -1.02320   1.62000  -0.01000  -0.07000   1.62000   1.00000   0.00000   0.00000   1.00000 
694824.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.55860   6.15990   4.76560  -0.96220   1.27000   0.01000   0.05000   1.27000   1.00000   0.00000   0.00000   1.00000 
694850.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.55370   5.74150   4.74120  -0.65700   1.38000  -0.11000  -0.17000   1.36000   1.00000   0.00000   0.00000   1.00000 
694876.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.36330 -10.57840   4.75590  -0.84010   1.52000  -0.00000   0.10000   1.52000   1.00000   0.00000   0.00000   1.00000 
694901.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.46090  -2.20920   4.78030  -1.14530   1.44000  -0.03000   0.14000   1.43000   1.00000   0.00000   0.00000   1.00000 
694927.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.55370   5.74150   4.76560  -0.96220   1.61000  -0.04000  -0.08000   1.61000   1.00000   0.00000   0.00000   1.00000 
694952.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.55860   6.15990   4.72660  -0.47390   1.56000   0.01000   0.07000   1.56000   1.00000   0.00000   0.00000   1.00000 
694978.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.54880   5.32300   4.76560  -0.96220   1.41000   0.03000   0.14000   1.40000   1.00000   0.00000   0.00000   1.00000 
695004.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.45120  -3.04610   4.74610  -0.71800   1.58000  -0.08000  -0.06000   1.58000   1.00000   0.00000   0.00000   1.00000 
695029.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.44630  -3.46460   4.76070  -0.90110   1.64000  -0.02000   0.02000   1.64000   1.00000   0.00000   0.00000   1.00000 
695055.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.56350   6.57840   4.73140  -0.53490   1.23000  -0.07000   0.03000   1.23000   1.00000   0.00000   0.00000   1.00000 
695079.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.57810   7.83380   4.77540  -1.08420   1.48000  -0.06000  -0.07000   1.48000   1.00000   0.00000   0.00000   1.00000 
695105.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.53910   4.48610   4.77050  -1.02320   1.44000   0.02000   0.08000   1.44000   1.00000   0.00000   0.00000   1.00000 
695131.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.40720  -6.81230   4.74610  -0.71800   1.31000  -0.05000  -0.01000   1.31000   1.00000   0.00000   0.00000   1.00000 
695156.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.46580  -1.79080   4.79000  -1.26730   1.64000  -0.04000   0.07000   1.63000   1.00000   0.00000   0.00000   1.00000 
695182.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.58790   8.67070   4.73630  -0.59600   1.54000   0.01000   0.17000   1.53000   1.00000   0.00000   0.00000   1.00000 
695207.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.57320   7.41530   4.75590  -0.84010   1.27000  -0.06000   0.05000   1.27000   1.00000   0.00000   0.00000   1.00000 
695233.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.54880   5.32300   4.74120  -0.65700   1.66000   0.01000  -0.02000   1.66000   1.00000   0.00000   0.00000   1.00000 
695259.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.37300  -9.74150   4.76560  -0.96220   1.50000  -0.01000   0.16000   1.50000   1.00000   0.00000   0.00000   1.00000 
695284.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.41210  -6.39380   4.73630  -0.59600   1.38000  -0.07000  -0.09000   1.37000   1.00000   0.00000   0.00000   1.00000 
695310.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.57320   7.41530   4.72660  -0.47390   1.61000  -0.03000   0.01000   1.61000   1.00000   0.00000   0.00000   1.00000 
695335.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.58300   8.25220   4.74120  -0.65700   1.32000   0.00000   0.14000   1.31000   1.00000   0.00000   0.00000   1.00000 
695360.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.55370   5.74150   4.73140  -0.53490   1.35000  -0.10000  -0.14000   1.34000   1.00000   0.00000   0.00000   1.00000 
695386.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.47070  -1.37230   4.76560  -0.96220   1.57000   0.02000   0.15000   1.56000   1.00000   0.00000   0.00000   1.00000 
695411.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.28520 -17.27370   4.76070  -0.90110   1.33000  -0.03000   0.11000   1.33000   1.00000   0.00000   0.00000   1.00000 
695437.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.54880   5.32300   4.74610  -0.71800   1.66000  -0.04000  -0.06000   1.66000   1.00000   0.00000   0.00000   1.00000 
695462.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.57320   7.41530   4.73630  -0.59600   1.55000   0.03000   0.12000   1.55000   1.00000   0.00000   0.00000   1.00000 
695488.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.55860   6.15990   4.76560  -0.96220   1.35000  -0.01000   0.15000   1.34000   1.00000   0.00000   0.00000   1.00000 
695514.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.51460   2.39380   4.72660  -0.47390   1.61000  -0.02000  -0.07000   1.61000   1.00000   0.00000   0.00000   1.00000 
695539.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.20700 -23.96900   4.74610  -0.71800   1.58000  -0.00000   0.05000   1.58000   1.00000   0.00000   0.00000   1.00000 
695565.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.48050  -0.53540   4.77050  -1.02320   1.40000  -0.07000  -0.04000   1.40000   1.00000   0.00000   0.00000   1.00000 
695590.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.56350   6.57840   4.77050  -1.02320   1.56000  -0.06000  -0.09000   1.56000   1.00000   0.00000   0.00000   1.00000 
695616.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.55860   6.15990   4.74120  -0.65700   1.44000  -0.00000   0.16000   1.43000   1.00000   0.00000   0.00000   1.00000 
695642.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.50000   1.13840   4.76560  -0.96220   1.40000  -0.08000  -0.02000   1.39000   1.00000   0.00000   0.00000   1.00000 
695666.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.21190 -23.55060   4.72660  -0.47390   1.71000   0.02000   0.01000   1.71000   1.00000   0.00000   0.00000   1.00000 
695692.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.50490   1.55690   4.72170  -0.41290   1.45000   0.02000   0.12000   1.44000   1.00000   0.00000   0.00000   1.00000 
695717.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.57320   7.41530   4.75590  -0.84010   1.48000  -0.08000  -0.03000   1.48000   1.00000   0.00000   0.00000   1.00000 
695743.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.55860   6.15990   4.73630  -0.59600   1.67000  -0.00000   0.01000   1.67000   1.00000   0.00000   0.00000   1.00000 
695769.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.52440   3.23070   4.77050  -1.02320   1.48000   0.04000   0.12000   1.48000   1.00000   0.00000   0.00000   1.00000 
695794.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.26560 -18.94750   4.72660  -0.47390   1.45000  -0.10000  -0.10000   1.44000   1.00000   0.00000   0.00000   1.00000 
695820.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.56840   6.99690   4.73140  -0.53490   1.67000  -0.01000  -0.01000   1.67000   1.00000   0.00000   0.00000   1.00000 
695845.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.58300   8.25220   4.74610  -0.71800   1.35000  -0.03000   0.08000   1.35000   1.00000   0.00000   0.00000   1.00000 
695871.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.54880   5.32300   4.77540  -1.08420   1.45000  -0.09000  -0.14000   1.44000   1.00000   0.00000   0.00000   1.00000 
695897.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.35840 -10.99680   4.72660  -0.47390   1.61000   0.00000   0.09000   1.61000   1.00000   0.00000   0.00000   1.00000 
695922.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.45120  -3.04610   4.74610  -0.71800   1.43000  -0.00000   0.13000   1.42000   1.00000   0.00000   0.00000   1.00000 
695948.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.58790   8.67070   4.77050  -1.02320   1.58000  -0.05000  -0.10000   1.58000   1.00000   0.00000   0.00000   1.00000 
695973.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.57320   7.41530   4.72660  -0.47390   1.71000   0.02000   0.08000   1.71000   1.00000   0.00000   0.00000   1.00000 
695998.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.54390   4.90460   4.78520  -1.20630   1.54000  -0.00000   0.12000   1.53000   1.00000   0.00000   0.00000   1.00000 
696024.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.07030 -35.68590   4.74120  -0.65700   1.52000  -0.08000  -0.16000   1.51000   1.00000   0.00000   0.00000   1.00000 
696049.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.50490   1.55690   4.76560  -0.96220   1.71000   0.00000  -0.02000   1.71000   1.00000   0.00000   0.00000   1.00000 
696075.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.56840   6.99690   4.75590  -0.84010   1.29000  -0.03000   0.06000   1.29000   1.00000   0.00000   0.00000   1.00000 
696100.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.54880   5.32300   4.76070  -0.90110   1.39000  -0.07000  -0.18000   1.38000   1.00000   0.00000   0.00000   1.00000 
696126.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.51950   2.81230   4.75590  -0.84010   1.63000   0.04000   0.10000   1.63000   1.00000   0.00000   0.00000   1.00000 
696152.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.14840 -28.99050   4.76070  -0.90110   1.43000   0.01000   0.12000   1.43000   1.00000   0.00000   0.00000   1.00000 
696177.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.52930   3.64920   4.73140  -0.53490   1.60000  -0.07000  -0.07000   1.60000   1.00000   0.00000   0.00000   1.00000 
696203.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.56350   6.57840   4.75590  -0.84010   1.71000   0.04000   0.04000   1.71000   1.00000   0.00000   0.00000   1.00000 
696228.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.55860   6.15990   4.72170  -0.41290   1.33000  -0.10000  -0.01000   1.32000   1.00000   0.00000   0.00000   1.00000 
696254.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.50000   1.13840   4.74120  -0.65700   1.54000  -0.07000  -0.09000   1.54000   1.00000   0.00000   0.00000   1.00000 
696279.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.27050 -18.52910   4.76560  -0.96220   1.71000  -0.03000   0.04000   1.71000   1.00000   0.00000   0.00000   1.00000 
696304.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.56840   6.99690   4.75590  -0.84010   1.37000  -0.05000   0.05000   1.37000   1.00000   0.00000   0.00000   1.00000 
696330.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   2.59280   9.08920   4.74120  -0.65700   1.47000  -0.10000  -0.07000   1.46000   1.00000   0.00000   0.00000   1.00000 
